209;251;245;43;land;false;mountain;1
210;216;170;204;land;false;forest;1
211;101;228;211;land;true;plains;1
212;222;75;222;land;true;hills;1
213;218;215;229;land;true;mountain;1
214;245;152;166;land;false;plains;1
215;205;176;220;land;false;mountain;1
216;70;214;225;land;false;mountain;1
217;251;128;180;land;true;plains;1
218;244;254;72;land;false;hills;1
219;201;140;183;land;false;mountain;1
220;215;83;207;land;false;forest;1
221;227;128;185;land;false;mountain;1
222;119;244;193;land;false;mountain;1
223;229;73;244;land;false;forest;1
224;240;47;243;land;false;plains;1
225;228;189;168;land;false;mountain;1
226;177;188;221;land;false;forest;1
227;246;220;190;land;false;hills;1
228;189;241;91;land;false;jungle;1
229;59;242;228;land;false;hills;1
230;179;175;161;land;false;jungle;1
231;105;209;192;land;false;mountain;1
232;216;86;210;land;false;mountain;1
233;111;178;241;land;false;forest;1
234;142;179;216;land;false;jungle;1
235;237;212;68;land;false;plains;1
236;59;253;253;land;false;mountain;1
237;225;224;248;land;true;hills;1
238;163;97;254;land;false;mountain;1
239;185;222;226;land;true;plains;1
240;186;170;146;land;true;hills;1
241;168;171;221;land;false;plains;1
242;226;98;242;land;false;plains;1
243;248;220;141;land;false;plains;1
244;147;208;160;land;false;plains;1
245;254;252;0;land;false;plains;1
246;223;168;219;land;false;forest;1
247;193;253;171;land;true;plains;1
248;208;132;235;land;false;mountain;1
249;211;180;194;land;true;marsh;1
250;235;210;120;land;false;mountain;1
251;90;214;235;land;false;jungle;1
252;222;206;114;land;false;mountain;1
253;242;244;126;land;false;plains;1
254;151;161;248;land;true;mountain;1
255;78;198;241;land;true;plains;1
256;216;185;127;land;true;hills;1
257;206;216;204;land;false;mountain;1
258;170;172;220;land;false;mountain;1
259;212;243;181;land;false;mountain;1
260;149;192;219;land;false;plains;1
261;188;196;133;land;false;forest;1
262;254;169;215;land;false;mountain;1
263;207;226;243;land;false;forest;1
264;231;192;241;land;false;forest;1
265;247;234;43;land;false;plains;1
266;249;143;130;land;false;mountain;1
267;230;190;91;land;false;forest;1
268;150;187;217;land;false;mountain;1
269;171;187;232;land;true;plains;1
270;243;193;144;land;false;jungle;1
271;245;231;217;land;false;jungle;1
272;215;243;101;land;false;plains;1
273;153;221;153;land;false;mountain;1
274;124;224;187;land;true;marsh;1
275;236;201;68;land;true;hills;1
276;217;233;83;land;false;jungle;1
277;174;137;206;land;false;forest;1
278;241;174;203;land;false;urban;1
279;233;222;147;land;true;hills;1
280;225;129;179;land;false;mountain;1
281;141;155;229;land;false;mountain;1
282;229;212;106;land;false;jungle;1
283;186;192;225;land;false;jungle;1
284;252;127;226;land;false;mountain;1
285;231;68;233;land;false;hills;1
286;206;123;228;land;true;plains;1
287;239;247;33;land;false;forest;1
288;115;240;151;land;true;hills;1
289;160;171;197;land;false;hills;1
290;195;215;113;land;false;hills;1
291;142;230;154;land;false;forest;1
292;243;138;128;land;false;mountain;1
293;141;247;186;land;false;mountain;1
294;153;128;231;land;false;forest;1
295;178;237;150;land;false;forest;1
296;241;115;151;land;true;plains;1
297;241;184;159;land;false;mountain;1
298;171;241;166;land;false;hills;1
299;200;181;131;land;false;forest;1
300;240;252;20;land;false;forest;1
301;117;249;209;land;false;mountain;1
302;250;206;49;land;false;jungle;1
303;104;232;201;land;true;plains;1
304;241;164;243;land;true;marsh;1
305;244;49;254;land;false;mountain;1
306;237;204;236;land;false;plains;1
307;205;175;186;land;true;plains;1
308;195;217;220;land;false;mountain;1
309;242;168;99;land;false;mountain;1
310;102;218;240;land;false;mountain;1
311;141;150;235;land;true;forest;1
312;165;254;244;land;false;mountain;1
313;189;201;156;land;false;jungle;1
314;176;99;238;land;false;mountain;1
315;212;212;214;land;true;plains;1
316;252;111;205;land;false;forest;1
317;197;155;210;land;false;plains;1
318;226;241;218;land;false;jungle;1
319;252;246;187;land;false;hills;1
320;145;242;208;land;true;plains;1
321;231;179;132;land;false;mountain;1
322;139;239;221;land;false;forest;1
323;150;216;227;land;true;urban;1
324;173;215;167;land;false;hills;1
325;224;34;246;land;true;plains;1
326;217;148;253;land;false;mountain;1
327;85;240;240;land;false;urban;1
328;145;219;138;land;false;forest;1
329;254;253;52;land;false;jungle;1
330;251;192;130;land;true;hills;1
331;182;89;233;land;false;urban;1
332;188;190;206;land;false;plains;1
333;177;229;230;land;false;mountain;1
334;223;239;118;land;false;forest;1
335;247;201;158;land;false;urban;1
336;129;229;202;land;false;plains;1
337;218;214;127;land;false;mountain;1
338;46;223;252;land;true;plains;1
339;112;237;233;land;false;forest;1
340;188;210;174;land;false;mountain;1
341;239;235;219;land;false;hills;1
342;193;243;222;land;false;forest;1
343;205;207;243;land;false;jungle;1
344;177;202;240;land;false;mountain;1
345;133;174;233;land;true;plains;1
346;133;237;173;land;false;forest;1
347;243;232;106;land;false;hills;1
348;211;234;59;land;true;hills;1
349;190;80;251;land;false;forest;1
350;131;224;221;land;false;urban;1
351;99;240;243;land;false;forest;1
352;225;139;190;land;false;mountain;1
353;199;175;135;land;false;mountain;1
354;253;197;76;land;false;mountain;1
355;111;187;206;land;false;jungle;1
356;164;165;229;land;false;plains;1
357;87;245;244;land;false;mountain;1
358;193;175;150;land;true;plains;1
359;227;203;230;land;false;forest;1
360;111;219;241;land;false;jungle;1
361;219;203;152;land;false;mountain;1
362;148;162;230;land;true;plains;1
363;254;163;113;land;false;jungle;1
364;67;217;238;land;true;hills;1
365;242;149;118;land;false;plains;1
366;222;225;238;land;true;plains;1
367;172;230;167;land;false;plains;1
368;151;207;210;land;true;plains;1
369;180;240;244;land;false;mountain;1
370;219;207;179;land;true;mountain;1
371;156;106;246;land;true;hills;1
372;183;200;246;land;false;mountain;1
373;152;171;212;land;true;hills;1
374;226;241;112;land;false;forest;1
375;133;236;180;land;true;plains;1
376;234;179;190;land;false;forest;1
377;244;141;153;land;false;mountain;1
378;158;215;206;land;true;mountain;1
379;190;212;219;land;true;plains;1
380;201;167;167;land;false;mountain;1
381;187;215;168;land;false;mountain;1
382;122;235;200;land;false;forest;1
383;247;73;240;land;false;forest;1
384;146;218;217;land;false;forest;1
385;236;77;254;land;false;jungle;1
386;242;209;216;land;false;mountain;1
387;230;193;165;land;false;forest;1
388;201;213;104;land;true;jungle;1
389;132;168;245;land;false;forest;1
390;226;223;76;land;false;jungle;1
391;220;207;87;land;false;plains;1
392;146;246;214;land;false;mountain;1
393;169;166;238;land;false;mountain;1
394;251;115;186;land;false;mountain;1
395;231;247;235;land;false;mountain;1
396;189;161;239;land;false;mountain;1
397;232;157;114;land;false;forest;1
398;125;201;177;land;false;hills;1
399;230;225;218;land;false;mountain;1
400;229;177;188;land;false;forest;1
401;203;159;247;land;false;plains;1
402;163;205;203;land;true;hills;1
403;152;170;208;land;false;plains;1
404;147;252;166;land;false;jungle;1
405;249;254;243;land;false;jungle;1
406;183;163;235;land;false;urban;1
407;247;227;190;land;false;plains;1
408;184;204;171;land;false;jungle;1
409;230;138;237;land;false;plains;1
410;161;171;235;land;false;mountain;1
411;225;170;254;land;true;urban;1
412;236;187;178;land;false;mountain;1
413;208;169;168;land;true;marsh;1
414;135;227;152;land;false;mountain;1
415;131;198;252;land;true;hills;1
416;99;233;172;land;false;mountain;1
417;254;192;88;land;false;forest;1
418;182;239;227;land;false;mountain;1
419;147;246;191;land;true;mountain;1
420;228;163;240;land;false;urban;1
421;183;144;207;land;false;mountain;1
422;160;245;247;land;false;mountain;1
423;156;252;226;land;false;mountain;1
424;254;76;181;land;false;jungle;1
425;170;229;208;land;true;forest;1
426;239;205;128;land;false;mountain;1
427;254;236;133;land;false;jungle;1
428;236;229;251;land;true;mountain;1
429;129;209;208;land;false;plains;1
430;100;197;236;land;true;hills;1
431;70;210;253;land;false;jungle;1
432;196;143;162;land;false;forest;1
433;176;250;78;land;false;forest;1
434;230;240;161;land;false;mountain;1
435;222;211;79;land;false;mountain;1
436;242;249;169;land;false;mountain;1
437;206;240;210;land;false;jungle;1
438;244;209;99;land;false;mountain;1
439;193;182;193;land;false;mountain;1
440;170;248;183;land;false;forest;1
441;220;40;241;land;false;mountain;1
442;236;95;214;land;false;mountain;1
443;117;246;228;land;false;jungle;1
444;74;237;206;land;true;plains;1
445;111;184;220;land;false;mountain;1
446;152;228;166;land;false;mountain;1
447;230;110;170;land;true;mountain;1
448;203;254;176;land;true;plains;1
449;153;222;221;land;true;plains;1
450;101;240;195;land;false;jungle;1
451;144;168;254;land;false;jungle;1
452;195;219;143;land;false;mountain;1
453;243;171;160;land;false;jungle;1
454;145;184;208;land;false;mountain;1
455;231;194;236;land;true;plains;1
456;104;201;207;land;false;mountain;1
457;214;93;232;land;false;mountain;1
458;90;239;228;land;false;forest;1
459;155;218;164;land;false;plains;1
460;184;205;119;land;true;plains;1
461;165;245;246;land;false;plains;1
462;122;151;246;land;false;forest;1
463;239;204;70;land;false;jungle;1
464;204;188;202;land;false;plains;1
465;122;234;158;land;false;mountain;1
466;244;160;98;land;false;mountain;1
467;199;191;163;land;false;hills;1
468;132;239;142;land;false;jungle;1
469;167;235;150;land;false;jungle;1
470;231;112;247;land;false;jungle;1
471;159;156;249;land;false;mountain;1
472;83;246;220;land;false;mountain;1
473;132;219;166;land;false;plains;1
474;206;142;163;land;false;mountain;1
475;190;175;209;land;true;hills;1
476;245;83;198;land;false;mountain;1
477;250;205;166;land;false;mountain;1
478;254;75;174;land;false;mountain;1
479;248;27;234;land;false;forest;1
480;109;189;208;land;false;jungle;1
481;240;250;123;land;false;mountain;1
482;240;209;115;land;true;plains;1
483;183;236;106;land;false;jungle;1
484;224;111;169;land;false;hills;1
485;175;202;162;land;false;mountain;1
486;141;197;170;land;true;hills;1
487;242;27;252;land;true;hills;1
488;233;181;236;land;true;hills;1
489;197;231;234;land;false;forest;1
490;203;178;155;land;true;plains;1
491;146;197;170;land;false;forest;1
492;222;124;222;land;false;mountain;1
493;160;113;237;land;false;mountain;1
494;146;172;224;land;false;mountain;1
495;134;217;184;land;false;jungle;1
496;50;243;235;land;false;plains;1
497;245;222;100;land;false;jungle;1
498;243;164;169;land;false;jungle;1
499;161;158;223;land;false;forest;1
500;236;206;226;land;true;hills;1
501;232;193;164;land;false;jungle;1
502;204;251;98;land;false;mountain;1
503;252;53;212;land;false;forest;1
504;249;131;238;land;true;jungle;1
505;227;210;85;land;false;forest;1
506;149;107;246;land;false;jungle;1
507;223;235;131;land;false;mountain;1
508;128;240;180;land;false;plains;1
509;240;114;230;land;false;plains;1
510;214;197;106;land;true;plains;1
511;216;164;208;land;true;mountain;1
512;202;109;218;land;false;plains;1
513;139;200;183;land;true;plains;1
514;222;156;181;land;false;jungle;1
515;195;181;222;land;false;plains;1
516;187;244;125;land;false;jungle;1
517;252;238;232;land;false;jungle;1
518;238;192;209;land;true;hills;1
519;226;160;133;land;false;hills;1
520;231;117;174;land;false;mountain;1
521;205;118;215;land;false;mountain;1
522;142;145;228;land;false;mountain;1
523;172;194;251;land;false;marsh;1
524;170;187;181;land;true;hills;1
525;223;236;108;land;false;forest;1
526;176;203;237;land;false;plains;1
527;166;148;191;land;true;plains;1
528;224;243;248;land;false;plains;1
529;185;94;236;land;false;forest;1
530;121;239;249;land;false;plains;1
531;83;230;188;land;false;marsh;1
532;111;209;246;land;false;mountain;1
533;183;158;188;land;false;mountain;1
534;164;251;232;land;false;mountain;1
535;216;142;202;land;false;plains;1
536;251;140;208;land;false;plains;1
537;211;95;221;land;false;mountain;1
538;242;116;178;land;false;mountain;1
539;250;186;78;land;true;jungle;1
540;237;52;245;land;false;mountain;1
541;239;202;149;land;false;marsh;1
542;219;166;187;land;false;forest;1
543;229;207;192;land;false;mountain;1
544;240;103;228;land;true;hills;1
545;169;121;239;land;false;mountain;1
546;138;154;214;land;false;mountain;1
547;208;215;104;land;true;mountain;1
548;187;253;252;land;false;mountain;1
549;115;209;186;land;false;mountain;1
550;211;132;167;land;true;plains;1
551;253;219;198;land;false;jungle;1
552;172;222;239;land;false;forest;1
553;221;95;223;land;false;mountain;1
554;234;237;226;land;false;hills;1
555;241;207;221;land;false;hills;1
556;227;221;108;land;false;forest;1
557;178;228;186;land;false;mountain;1
558;236;206;68;land;false;mountain;1
559;189;200;175;land;false;hills;1
560;237;243;81;land;false;forest;1
561;105;211;195;land;true;jungle;1
562;160;236;135;land;false;jungle;1
563;220;231;63;land;false;mountain;1
564;227;105;187;land;false;hills;1
565;248;212;222;land;false;mountain;1
566;231;231;249;land;false;jungle;1
567;174;166;191;land;false;forest;1
568;209;165;206;land;false;plains;1
569;120;247;141;land;false;plains;1
570;199;105;228;land;true;hills;1
571;244;208;242;land;false;forest;1
572;214;208;87;land;false;forest;1
573;200;251;144;land;true;hills;1
574;191;223;134;land;false;jungle;1
575;214;247;236;land;false;mountain;1
576;144;125;248;land;false;forest;1
577;145;208;194;land;false;mountain;1
578;92;226;251;land;false;mountain;1
579;246;109;229;land;false;mountain;1
580;253;201;93;land;false;jungle;1
581;90;237;175;land;false;plains;1
582;175;248;179;land;false;jungle;1
583;198;192;148;land;true;plains;1
584;168;189;180;land;true;hills;1
585;167;218;139;land;false;forest;1
586;245;91;192;land;false;mountain;1
587;234;208;93;land;false;jungle;1
588;189;249;200;land;false;mountain;1
589;249;103;193;land;false;hills;1
590;167;169;223;land;false;jungle;1
591;50;230;236;land;false;jungle;1
592;217;239;162;land;true;hills;1
593;218;175;174;land;false;mountain;1
594;123;225;161;land;false;mountain;1
595;148;168;238;land;false;mountain;1
596;189;247;86;land;false;plains;1
597;163;181;232;land;false;hills;1
598;142;180;226;land;false;mountain;1
599;109;196;209;land;false;forest;1
600;220;108;184;land;false;mountain;1
601;181;232;106;land;false;forest;1
602;127;196;191;land;false;plains;1
603;187;191;186;land;false;jungle;1
604;248;226;206;land;false;mountain;1
605;186;220;231;land;false;mountain;1
606;253;236;67;land;false;forest;1
607;115;241;189;land;true;hills;1
608;207;254;202;land;false;plains;1
609;241;239;109;land;false;jungle;1
610;221;171;206;land;false;forest;1
611;244;202;189;land;false;mountain;1
612;254;231;95;land;false;mountain;1
613;246;178;245;land;true;plains;1
614;254;188;80;land;true;hills;1
615;197;65;251;land;true;hills;1
616;221;144;210;land;false;jungle;1
617;246;65;193;land;false;mountain;1
618;219;101;195;land;false;plains;1
619;235;36;235;land;true;hills;1
620;248;250;181;land;true;plains;1
621;136;242;229;land;true;hills;1
622;198;126;225;land;false;mountain;1
623;248;210;229;land;false;forest;1
624;156;97;251;land;false;plains;1
625;210;225;250;land;false;forest;1
626;177;251;231;land;true;marsh;1
627;123;192;245;land;false;forest;1
628;88;222;246;land;false;mountain;1
629;244;230;159;land;false;plains;1
630;180;188;205;land;false;mountain;1
631;178;203;142;land;true;plains;1
632;210;68;234;land;false;forest;1
633;220;96;211;land;false;jungle;1
634;210;172;180;land;false;mountain;1
635;214;169;251;land;true;jungle;1
636;98;178;239;land;false;mountain;1
637;234;219;247;land;true;mountain;1
638;227;171;204;land;true;jungle;1
639;153;176;195;land;false;hills;1
640;127;242;210;land;false;mountain;1
641;177;172;157;land;true;plains;1
642;200;222;216;land;false;jungle;1
643;184;237;211;land;false;hills;1
644;192;246;218;land;true;plains;1
645;134;175;222;land;false;mountain;1
646;200;183;230;land;false;mountain;1
647;38;254;214;land;false;mountain;1
648;207;151;214;land;false;mountain;1
649;68;247;233;land;false;mountain;1
650;245;83;244;land;true;hills;1
651;208;211;178;land;true;plains;1
652;233;141;189;land;false;jungle;1
653;253;194;154;land;true;plains;1
654;149;135;234;land;false;mountain;1
655;238;142;135;land;false;jungle;1
656;237;137;207;land;false;jungle;1
657;122;245;144;land;false;jungle;1
658;210;224;233;land;true;plains;1
659;225;201;234;land;true;hills;1
660;247;215;80;land;false;hills;1
661;250;198;155;land;false;jungle;1
662;205;94;203;land;false;mountain;1
663;81;223;227;land;false;mountain;1
664;101;211;202;land;false;plains;1
665;229;125;214;land;true;plains;1
666;193;159;224;land;false;mountain;1
667;76;215;250;land;true;mountain;1
668;140;244;169;land;false;plains;1
669;58;246;211;land;false;jungle;1
670;209;222;224;land;false;jungle;1
671;253;217;251;land;false;jungle;1
672;6;250;250;land;false;jungle;1
673;237;238;149;land;false;jungle;1
674;183;233;127;land;false;mountain;1
675;217;162;240;land;false;forest;1
676;247;173;115;land;false;plains;1
677;93;171;242;land;false;mountain;1
678;195;72;241;land;false;mountain;1
679;248;112;218;land;false;forest;1
680;235;133;249;land;true;plains;1
681;104;210;210;land;false;mountain;1
682;110;223;243;land;true;hills;1
683;105;245;157;land;false;mountain;1
684;229;197;188;land;false;forest;1
685;177;131;228;land;false;hills;1
686;188;108;239;land;false;mountain;1
687;241;240;225;land;false;forest;1
688;227;50;229;land;false;mountain;1
689;114;180;249;land;false;jungle;1
690;246;137;160;land;false;jungle;1
691;168;201;230;land;true;plains;1
692;98;226;218;land;false;jungle;1
693;238;81;254;land;true;plains;1
694;168;141;241;land;false;jungle;1
695;250;216;130;land;false;forest;1
696;160;164;210;land;false;jungle;1
697;236;202;111;land;false;forest;1
698;84;206;224;land;false;mountain;1
699;141;229;136;land;false;jungle;1
700;228;231;81;land;false;mountain;1
701;249;237;183;land;true;plains;1
702;227;230;78;land;true;plains;1
703;173;201;198;land;false;hills;1
704;252;163;174;land;false;hills;1
705;213;195;116;land;false;forest;1
706;175;125;243;land;false;mountain;1
707;240;229;38;land;false;forest;1
708;101;179;224;land;false;hills;1
709;233;205;230;land;true;marsh;1
710;250;167;150;land;true;jungle;1
711;181;210;142;land;true;plains;1
712;235;189;203;land;false;mountain;1
713;183;205;131;land;false;mountain;1
714;102;234;220;land;false;plains;1
715;126;182;212;land;true;plains;1
716;198;251;169;land;false;marsh;1
717;167;197;232;land;false;plains;1
718;235;227;193;land;false;plains;1
719;204;205;189;land;false;mountain;1
720;32;253;232;land;false;forest;1
721;109;252;223;land;false;jungle;1
722;76;248;207;land;true;mountain;1
723;238;242;175;land;false;forest;1
724;97;223;230;land;false;mountain;1
725;248;153;124;land;false;mountain;1
726;236;250;205;land;true;plains;1
727;196;124;254;land;false;jungle;1
728;221;132;158;land;false;forest;1
729;241;253;98;land;false;jungle;1
730;188;245;146;land;false;mountain;1
731;250;150;209;land;true;forest;1
732;176;174;187;land;false;forest;1
733;201;243;248;land;false;plains;1
734;206;198;149;land;false;mountain;1
735;167;118;237;land;false;plains;1
736;157;233;232;land;false;forest;1
737;247;189;131;land;false;hills;1
738;174;223;251;land;false;hills;1
739;235;213;76;land;false;jungle;1
740;247;238;228;land;true;hills;1
741;107;248;173;land;false;plains;1
742;189;243;248;land;false;plains;1
743;254;86;253;land;false;mountain;1
744;244;173;239;land;false;forest;1
745;140;231;198;land;false;mountain;1
746;156;229;218;land;false;mountain;1
747;193;200;116;land;false;jungle;1
748;95;252;181;land;true;plains;1
749;214;214;150;land;false;jungle;1
750;91;244;172;land;true;hills;1
751;241;116;176;land;false;mountain;1
752;218;214;78;land;false;mountain;1
753;233;149;129;land;false;plains;1
754;211;203;158;land;false;forest;1
755;119;242;160;land;false;forest;1
756;251;133;135;land;false;forest;1
757;154;214;175;land;false;jungle;1
758;167;218;142;land;false;mountain;1
759;232;237;174;land;false;marsh;1
760;193;139;225;land;false;forest;1
761;197;73;251;land;false;jungle;1
762;142;127;238;land;true;plains;1
763;243;164;127;land;false;mountain;1
764;231;208;162;land;true;hills;1
765;113;160;248;land;false;hills;1
766;169;203;177;land;false;mountain;1
767;75;203;239;land;false;mountain;1
768;156;243;117;land;false;forest;1
769;209;239;167;land;true;plains;1
770;234;213;254;land;false;jungle;1
771;133;156;220;land;false;plains;1
772;204;212;147;land;false;jungle;1
773;215;242;77;land;false;jungle;1
774;191;234;125;land;false;mountain;1
775;204;152;195;land;false;forest;1
776;179;241;93;land;false;jungle;1
777;149;163;250;land;false;plains;1
778;144;250;114;land;false;forest;1
779;70;248;228;land;false;mountain;1
780;60;219;253;land;true;plains;1
781;183;232;203;land;true;hills;1
782;192;105;239;land;true;plains;1
783;244;147;226;land;false;mountain;1
784;136;166;223;land;true;hills;1
785;123;164;220;land;true;hills;1
786;220;191;186;land;true;hills;1
787;249;200;189;land;false;jungle;1
788;235;39;240;land;false;mountain;1
789;208;148;219;land;false;forest;1
790;70;205;231;land;false;mountain;1
791;126;252;177;land;false;forest;1
792;209;221;146;land;true;marsh;1
793;178;248;122;land;true;plains;1
794;205;173;133;land;false;mountain;1
795;189;229;181;land;true;plains;1
796;146;136;239;land;false;hills;1
797;103;201;241;land;true;plains;1
798;183;209;142;land;false;plains;1
